일자       시가    고가    저가    종가    diff  거래량
20151027 	 10785 	 10805 	 10655 	 10655 	 95 	 249757
20151026 	 10645 	 10750 	 10625 	 10750 	 155 	 254135
20151023 	 10560 	 10595 	 10525 	 10595 	 110 	 234848
20151022 	 10600 	 10605 	 10465 	 10485 	 175 	 255949
20151021 	 10765 	 10775 	 10635 	 10660 	 90 	 305202
20151020 	 10635 	 10750 	 10590 	 10750 	 150 	 285721
20151019 	 10640 	 10645 	 10590 	 10600 	 10 	 293816
20151016 	 10560 	 10635 	 10555 	 10610 	 155 	 301757
20151015 	 10425 	 10455 	 10355 	 10455 	 85 	 243515
20151014 	 10415 	 10450 	 10370 	 10370 	 50 	 22141
20151013 	 10520 	 10520 	 10420 	 10420 	 55 	 20026
20151012 	 10500 	 10500 	 10470 	 10475 	 25 	 40071
20151008 	 10660 	 10680 	 10430 	 10500 	 100 	 40068
20151007 	 10760 	 10760 	 10600 	 10600 	 240 	 20248
20151006 	 10920 	 10950 	 10840 	 10840 	 60 	 40252
20151005 	 10930 	 10940 	 10880 	 10900 	 90 	 40976
20151002 	 10800 	 10825 	 10800 	 10810 	 50 	 60029
20151001 	 10830 	 10830 	 10760 	 10760 	 75 	 30032
